CYYMMNUMB,EASTING,NORTHING,FAMILY,GENUS,SPECIES,AUTHOR,COLLECTOR,COLL_DATE1,YEAR,MONTH,COLL_DATE2,ALTITUDE,FOUND_ON,LITTER_NO,NO_SPEC,STAGE,COLL_ACRO,Column1,SP_STATUS,ISL_ABB,BROAD_LOC,LOCALITY (merged),MOD_LOC,LATIT,LONGIT,NZMS1_NO,METRIC_NO,NZAC_CODE,ECOL_DIST
057312990,2247198,5445615,Curculionidae,Hadramphus,stilbocarpae,"Kuschel, 1971",E.M. Connell,1/09/1966,1966,9,,0,daisywood scrub,,1,A,NZAC,1/09/1966,,SO,,Puysegur Point Lighthouse,,4609,16936,S173,B46,FD,72-04
057412990,2032214,5224868,Curculionidae,Hadramphus,stilbocarpae,"Kuschel, 1971",R. Anderson,1/12/1966,1966,12,,0,Stilbocarpa lyallii,,3,A,NZAC,1/12/1966,,SNI,Snares Is,Snares Islands,,4801,16636,Snar,272/1&5,SN,79-06
057612990,2032214,5224868,Curculionidae,Hadramphus,stilbocarpae,"Kuschel, 1971",D.S. Horning,25/12/1974,1974,12,,0,Stilbocarpa robusta,,61,A,NZAC,25/12/1974,,SNI,Snares Is,Snares Islands,,4801,16636,Snar,272/1&5,SN,79-06
057712990,2032214,5224868,Curculionidae,Hadramphus,stilbocarpae,"Kuschel, 1971",D.S. Horning,30/04/1972,1972,4,,0,Stilbocarpa robusta,,1,A,NZAC,30/04/1972,,SNI,Snares Is,Snares Islands,,4801,16636,Snar,272/1&5,SN,79-06
057812990,2032214,5224868,Curculionidae,Hadramphus,stilbocarpae,"Kuschel, 1971",D.S. Horning,15/04/1972,1972,4,,0,Stilbocarpa robusta,,7,A,NZAC,15/04/1972,,SNI,Snares Is,Snares Islands,,4801,16636,Snar,272/1&5,SN,79-06
057912990,2032214,5224868,Curculionidae,Hadramphus,stilbocarpae,"Kuschel, 1971",D.S. Horning,5/01/1973,1973,1,,0,Stilbocarpa robusta,,9,A,NZAC,5/01/1973,,SNI,Snares Is,Snares Islands,,4801,16636,Snar,272/1&5,SN,79-06
058012990,2032214,5224868,Curculionidae,Hadramphus,stilbocarpae,"Kuschel, 1971",H.A. Best,25/12/1974,1974,12,,0,Stilbocarpa robusta,,13,A,NZAC,25/12/1974,,SNI,Snares Is,Snares Islands,,4801,16636,Snar,272/1&5,SN,79-06
058112990,2032214,5224868,Curculionidae,Hadramphus,stilbocarpae,"Kuschel, 1971",C.J. Horning,25/12/1974,1974,12,,0,Stilbocarpa robusta,,24,A,NZAC,25/12/1974,,SNI,Snares Is,Snares Islands,,4801,16636,Snar,272/1&5,SN,79-06
058212990,2032214,5224868,Curculionidae,Hadramphus,stilbocarpae,"Kuschel, 1971",C.E. Holmes,25/12/1974,1974,12,,0,Stilbocarpa robusta,,26,A,NZAC,25/12/1974,,SNI,Snares Is,Snares Islands,,4801,16636,Snar,272/1&5,SN,79-06
059212990,2032214,5224868,Curculionidae,Hadramphus,stilbocarpae,"Kuschel, 1971",P.M. Johns,4/01/1967,1967,1,,0,Stilbocarpa,,21,A,NZAC,4/01/1967,PT,SNI,Snares Is,"Snares Islands, Station Point",,4801,16636,Snar,272/1&5,SN,79-06
058612990,2032214,5224868,Curculionidae,Hadramphus,stilbocarpae,"Kuschel, 1971",D.S. Horning,26/03/1972,1972,3,,0,Stilbocarpa robusta litt.,,1,A,NZAC,26/03/1972,,SNI,Snares Is,"snares Islands, Signpost Hill",,4801,16636,Snar,272/1&5,SN,79-06
058712990,2029734,5224670,Curculionidae,Hadramphus,stilbocarpae,"Kuschel, 1971",J.W. Early,2/12/1976,1976,12,,0,Stilbocarpa robusta litt.,,3,A,NZAC,2/12/1976,,SNI,Snares Is,"snares Islands, SW Promontory",,4801,16634,Snar,272/1&5,SN,79-06
058312990,2032214,5224868,Curculionidae,Hadramphus,stilbocarpae,"Kuschel, 1971",C.E. Holmes,25/12/1974,1974,12,,0,Stilbocarpa robusta,,4,A,NZAC,25/12/1974,,SNI,Snares Is,"Snares Islands, Punui Patch",,4801,16636,Snar,272/1&5,SN,79-06
058512990,2032214,5224868,Curculionidae,Hadramphus,stilbocarpae,"Kuschel, 1971",C.J. Horning,21/12/1972,1972,12,,0,Poa tennantiana tussock,,2,A,NZAC,21/12/1972,,SNI,Snares Is,"Snares Islands, Ho Ho Bay",,4801,16636,Snar,272/1&5,SN,79-06
059112990,2032214,5224868,Curculionidae,Hadramphus,stilbocarpae,"Kuschel, 1971",D.S. Horning,29/02/1972,1972,2,,0,Stilbocarpa robusta stem,,1,A,NZAC,29/02/1972,,SNI,Snares Is,"snares Islands, Mollymawk Bay",,4801,16636,Snar,272/1&5,SN,79-06
059312990,2085885,5314324,Curculionidae,Hadramphus,stilbocarpae,"Kuschel, 1971",J.I. Townsend,15/02/1969,1969,2,,0,,,1,A,NZAC,15/02/1969,,BSCI,Big South Cape I,"Big South Cape Island, Awahuna Stream",,4715,16724,219,C50,SI,79-04
055512990,2395420,5746339,Curculionidae,Hadramphus,tuberculatus,"(Pascoe, 1877)",T. Hall,2/12/1912,1912,12,,0,roots of Aciphylla,,1,A,NZAC,2/12/1912,,SO,,Blackford,,4329,17135,S074,K35,MC,54-03
055812990,2443756,5767354,Curculionidae,Hadramphus,tuberculatus,"(Pascoe, 1877)",W.G. Howes,1/11/1889,1889,11,,0,,,1,A,NZAC,1/11/1889,,SO,,Oxford,,4318,17211,S075,L35,NC,56-01
108912990,2668052,6633899,Curculionidae,Karocolens,pittospori,"Kuschel, 1987",B.G. Bennett,,0,0,,0,Reared in laboratory,,1,A,NZAC,,,PKI,Aorangi I,Aorangi Island,,3529,17444,N017,R06,ND,07-01
109212990,2668052,6633899,Curculionidae,Karocolens,pittospori,"Kuschel, 1987",J.S. Dugdale,17/11/1981,1981,11,,0,forest behind landing,,2,F,NZAC,17/11/1981,PT,PKI,Aorangi I,Aorangi Island,,3529,17444,N017,R06,ND,07-01
109312990,2668052,6633899,Curculionidae,Karocolens,pittospori,"Kuschel, 1987",J.S. Dugdale & J.C. Watt,1/11/1981,1981,11,30/11/1981,0,,,1,F,NZAC,1/11/1981,PT,PKI,Aorangi I,Aorangi Island,,3529,17444,N017,R06,ND,07-01
109412990,2668052,6633899,Curculionidae,Karocolens,pittospori,"Kuschel, 1987",J.S. Dugdale,12/11/1981,1981,11,,0,Pittosporum crassifolium,,2,F,NZAC,12/11/1981,PT,PKI,Aorangi I,Aorangi Island,,3529,17444,N017,R06,ND,07-01
109512990,2668052,6633899,Curculionidae,Karocolens,pittospori,"Kuschel, 1987",J.C. Watt,1/11/1981,1981,11,30/11/1981,0,,,1,F,NZAC,1/11/1981,PT,PKI,Aorangi I,Aorangi Island,,3529,17444,N017,R06,ND,07-01
109712990,2668052,6633899,Curculionidae,Karocolens,pittospori,"Kuschel, 1987",J.S. Dugdale,17/11/1981,1981,11,,0,forest behind landing,,2,M,NZAC,17/11/1981,PT,PKI,Aorangi I,Aorangi Island,,3529,17444,N017,R06,ND,07-01
109912990,2668052,6633899,Curculionidae,Karocolens,pittospori,"Kuschel, 1987",J.S. Dugdale,12/11/1981,1981,11,,0,Pittosporum crassifolium,,1,M,NZAC,12/11/1981,PT,PKI,Aorangi I,Aorangi Island,,3529,17444,N017,R06,ND,07-01
110012990,2668052,6633899,Curculionidae,Karocolens,pittospori,"Kuschel, 1987",J.C. Watt,1/11/1981,1981,11,30/11/1981,0,Pittosporum crassifolium,,1,M,NZAC,1/11/1981,HT,PKI,Aorangi I,Aorangi Island,,3529,17444,N017,R06,ND,07-01
109612990,2668089,6635748,Curculionidae,Karocolens,pittospori,"Kuschel, 1987",G. Kuschel,8/12/1980,1980,12,,0,Pittosporum crassifolium,,1,M,NZAC,8/12/1980,PT,PKI,Tawhiti Rahi I,Tawhiti Rahi Island,,3528,17444,N017,R06,ND,07-01
109812990,2667962,6482208,Curculionidae,Karocolens,pittospori,"Kuschel, 1987",B.G. Bennett,13/06/1984,1984,6,,0,Reared in laboratory,,1,M,NZAC,13/06/1984,PT,NO,Auckland,Auckland,,3651,17446,N042,R11,AK,09-03
052812990,2415203,5778126,Curculionidae,Lyperobius,carinatus,"Broun, 1881",J.C. Watt,27/01/1968,1968,1,,1650,bare silty soil,,1,A,NZAC,27/01/1968,,SO,,Broken River Basin,,4312,17150,S066,L34,MC,54-05
052912990,2325326,5744785,Curculionidae,Lyperobius,carinatus,"Broun, 1881",C.N. Challies,15/01/1965,1965,1,,1372,Rangitata catchment,,1,A,NZAC,15/01/1965,,SO,,Carneys Creek,,4329,17043,S072,I35,SC,58-02
053012990,2401601,5781626,Curculionidae,Lyperobius,carinatus,"Broun, 1881",L. Visch,18/12/1956,1956,12,,1372,Celmisia spectabilis,,2,A,NZAC,18/12/1956,,SO,Craigieburn Ra,Craigieburn Range,,4310,17140,S066,K34,MC,54-05
053112990,2401601,5781626,Curculionidae,Lyperobius,carinatus,"Broun, 1881",M. Sinclair,1/11/1963,1963,11,,1220,,,1,A,NZAC,1/11/1963,,SO,Craigieburn Ra,Craigieburn Range,,4310,17140,S066,K34,MC,54-05
053812990,2330423,5756037,Curculionidae,Lyperobius,carinatus,"Broun, 1881",K.E. Lambert,1/12/1965,1965,12,,1220,Aciphylla sp. flowerhead,,1,M,NZAC,1/12/1965,,SO,,McCoy Creek,,4323,17047,S072,J35,WD,58-02
053912990,2330423,5756037,Curculionidae,Lyperobius,carinatus,"Broun, 1881",K.E. Lambert,1/12/1965,1965,12,,1220,Aciphylla sp. flowerhead,,1,F,NZAC,1/12/1965,,SO,,McCoy Creek,,4323,17047,S072,J35,WD,58-02
053212990,2281357,5728612,Curculionidae,Lyperobius,carinatus,"Broun, 1881",W.J. Sweney,23/02/1977,1977,2,,950,Aciphylla montana,,2,A,NZAC,23/02/1977,,SO,Mt Cook NP,Mt Cook NP,,4337,17010,S079,H36,MK,58-03
053312990,2318508,5653821,Curculionidae,Lyperobius,carinatus,"Broun, 1881",G.W. Ramsay,19/01/1966,1966,1,,1300,,,1,A,NZAC,19/01/1966,,SO,,Mt Dalgety,,4418,17036,S110,I38,SC,61-04
053512990,2391344,5748121,Curculionidae,Lyperobius,carinatus,"Broun, 1881",T. Broun Collection,25/01/1913,1913,1,,0,,,1,A,NZAC,25/01/1913,,SO,,Mt Hutt,,4328,17132,S074,K35,MC,59-02
053612990,2391344,5748121,Curculionidae,Lyperobius,carinatus,"Broun, 1881",T. Broun Collection,23/12/1912,1912,12,,0,,,1,A,NZAC,23/12/1912,,SO,,Mt Hutt,,4328,17132,S074,K35,MC,59-02
054012990,2378186,5731209,Curculionidae,Lyperobius,carinatus,"Broun, 1881",M.J. Esson & J.I. Townsend,19/01/1964,1964,1,,1220,Aciphylla scott-thomsonii,,3,A,NZAC,19/01/1964,,SO,,Mt Somers,,4337,17122,S081,K36,SC,59-05
054112990,2378186,5731209,Curculionidae,Lyperobius,carinatus,"Broun, 1881",K. Hughey,5/04/1989,1989,4,,0,,,1,A,NZAC,5/04/1989,,SO,,Mt Somers,,4337,17122,S081,K36,SC,59-05
054212990,2395684,5811158,Curculionidae,Lyperobius,carinatus,"Broun, 1881",T. Jessep,5/12/1963,1963,12,,1525,,,1,A,NZAC,5/12/1963,,SO,,Mt Temple,,4254,17136,S059,K33,MC,51-06
063812990,2084654,5542625,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",M. Harrison,25/02/1967,1967,2,,1220,,,2,A,NZAC,25/02/1967,,SO,Fiordland NP,"Fiordland NP, Dana Peaks",,4512,16735,S140,C42,FD,72-02
063912990,2075756,5480763,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",J.G.R. McBurney,1/12/1969,1969,12,,1400,,,3,A,NZAC,1/12/1969,,SO,Hunter Mts,"Hunter Mountains, Eldrig Peak",,4545,16725,S158,C44,FD,72-03
064012990,2061525,5479773,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",G. Caughley,10/11/1966,1966,11,,1312,,,2,A,NZAC,10/11/1966,,SO,Fiordland NP,Fiordland,,4545,16714,S157,C44,FD,72-04
064112990,2073549,5475041,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",D. Tattle,20/01/1967,1967,1,,0,,,3,A,NZAC,20/01/1967,,SO,Fiordland NP,"Fiordland NP, Green Lake",,4548,16723,S158,C44,FD,72-03
064312990,2070453,5482255,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",A.C. Eyles,29/11/1962,1962,11,,1220,Anisotome,,4,A,NZAC,29/11/1962,,SO,Hunter Mts,Hunter Mountains,,4544,16721,S158,C44,FD,72-03
065112990,2070453,5482255,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",A.E. Brookes Coll,7/12/1914,1914,12,,0,,,1,A,NZAC,7/12/1914,,SO,Hunter Mts,Hunter Mountains,,4544,16721,S158,C44,FD,72-03
065212990,2070453,5482255,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",J.I. Townsend,29/11/1962,1962,11,,1220,Anisotome,,3,A,NZAC,29/11/1962,,SO,Hunter Mts,Hunter Mountains,,4544,16721,S158,C44,FD,72-03
064412990,2067603,5467202,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",J.I. Townsend,29/01/1963,1963,1,,1372,,,2,A,NZAC,29/01/1963,,SO,Kaherekoau Mts,Kaherekoau Mountains,,4552,16718,S158,C44,FD,72-04
065012990,2067603,5467202,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",R.M. Bull,29/01/1965,1965,1,,1372,,,2,A,NZAC,29/01/1965,,SO,Kaherekoau Mts,Kaherekoau Mountains,,4552,16718,S158,C44,FD,72-04
064512990,2041730,5448622,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",C.J. Burrows,12/01/1965,1965,1,,1220,tussock,,1,A,NZAC,12/01/1965,,SO,,Lake Monk Valley,,4601,16657,S166,B45,FD,72-04
063512990,2075756,5480763,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",J.I. Townsend,1/12/1969,1969,12,,1200,,,1,M,NZAC,1/12/1969,,SO,,Mt Burns,,4545,16725,S158,C44,FD,72-03
063612990,2075756,5480763,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",B.H. Patrick,2/02/1982,1982,2,,1500,,,3,A,NZAC,2/02/1982,,SO,,Mt Burns,,4545,16725,S158,C44,FD,72-03
065512990,2075756,5480763,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",B.H. Patrick,18/12/1985,1985,12,,1400,,,1,A,NZAC,18/12/1985,,SO,,Mt Burns,,4545,16725,S158,C44,FD,72-03
065712990,2075756,5480763,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",J.I. Townsend,1/01/1970,1970,1,31/01/1970,1200,,,11,A,NZAC,1/01/1970,,SO,,Mt Burns,,4545,16725,S158,C44,FD,72-03
065812990,2075756,5480763,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",J.G.R. McBurney,1/01/1970,1970,1,31/01/1970,1500,,,11,A,NZAC,1/01/1970,,SO,,Mt Burns,,4545,16725,S158,C44,FD,72-03
065912990,2075756,5480763,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",J.G.R. McBurney,13/01/1970,1970,1,,1500,,,2,A,NZAC,13/01/1970,,SO,,Mt Burns,,4545,16725,S158,C44,FD,72-03
066012990,2075756,5480763,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",J.I. Townsend,1/01/1970,1970,1,31/01/1970,1200,Aciphylla,,1,F,NZAC,1/01/1970,,SO,,Mt Burns,,4545,16725,S158,C44,FD,72-03
066112990,2075756,5480763,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",J.I. Townsend,1/01/1970,1970,1,31/01/1970,1300,,,1,M,NZAC,1/01/1970,HT,SO,,Mt Burns,,4545,16725,S158,C44,FD,72-03
063712990,2074968,5473282,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",A.E. Brookes Coll,1/01/1946,1946,1,,0,,,2,A,NZAC,1/01/1946,,SO,Billow Mts,"Billow Mountains, Mt Cleaghearn",,4549,16724,S158,C44,FD,72-03
064212990,2059959,5501947,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",J.I. Townsend,1/12/1969,1969,12,,1372,,,2,A,NZAC,1/12/1969,,SO,Fiordland NP,"Fiordland NP, Mt Grey",,4533,16714,S148,C43,FD,72-02
066412990,2059959,5501947,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",G. Kuschel,1/01/1970,1970,1,31/01/1970,1200,Aciphylla crosby-smithii,,7,A,NZAC,1/01/1970,,SO,Fiordland NP,"Fiordland NP, Mt Grey",,4533,16714,S148,C43,FD,72-02
066512990,2059959,5501947,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",G.W. Ramsay,1/01/1970,1970,1,31/01/1970,0,Aciphylla lyalli/Anisotom,,4,A,NZAC,1/01/1970,,SO,Fiordland NP,"Fiordland NP, Mt Grey",,4533,16714,S148,C43,FD,72-02
066612990,2059959,5501947,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",J.I. Townsend,1/01/1970,1970,1,31/01/1970,1300,Aciphylla,,6,A,NZAC,1/01/1970,,SO,Fiordland NP,"Fiordland NP, Mt Grey",,4533,16714,S148,C43,FD,72-02
067112990,2059959,5501947,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",J.S. Dugdale,1/01/1970,1970,1,31/01/1970,1200,Mats,,1,A,NZAC,1/01/1970,,SO,Fiordland NP,"Fiordland NP, Mt Grey",,4533,16714,S148,C43,FD,72-02
067212990,2059959,5501947,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",J.G.R. McBurney,1/01/1970,1970,1,31/01/1970,1728,,,1,A,NZAC,1/01/1970,,SO,Fiordland NP,"Fiordland NP, Mt Grey",,4533,16714,S148,C43,FD,72-02
064612990,2086000,5522295,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",J.I. Townsend,9/02/1963,1963,2,,1372,,,5,A,NZAC,9/02/1963,,SO,Fiordland NP,"Fiordland NP, Mt Luxmore",,4523,16735,S140,C43,FD,72-02
067312990,2086000,5522295,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",R.M. Bull,9/02/1963,1963,2,,1372,,,2,A,NZAC,9/02/1963,,SO,Fiordland NP,"Fiordland NP, Mt Luxmore",,4523,16735,S140,C43,FD,72-02
067412990,2086000,5522295,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",J.I. Townsend,9/02/1963,1963,2,,1372,Aciphylla pinnatifida,,3,A,NZAC,9/02/1963,,SO,Fiordland NP,"Fiordland NP, Mt Luxmore",,4523,16735,S140,C43,FD,72-02
065612990,2082225,5481202,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",B.H. Patrick,19/12/1985,1985,12,,1200,,,1,A,NZAC,19/12/1985,,SO,Fiordland,"Fiordland NP, Borland Saddle",S,4545,16730,S158,C44,FD,72-03
064812990,2091791,5533813,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",C.J. Burrows,,0,1,,0,Aciphylla pinnatifida,,1,A,NZAC,,,SO,Fiordland NP,"Fiordland NP, Takahe Valley",,4517,16740,S140,C42,FD,72-02
064912990,2067619,5504340,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",J.I. Townsend,1/12/1969,1969,12,,1200,,,2,A,NZAC,1/12/1969,,SO,,Turret Range ,,4532,16720,S149,C43,,72-02
066712990,2067619,5504340,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",A.C. Eyles,1/01/1970,1970,1,31/01/1970,1300,,,7,A,NZAC,1/01/1970,,SO,,Turret Range ,,4532,16720,S149,C43,,72-02
066812990,2067619,5504340,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",J.S. Dugdale,1/01/1970,1970,1,31/01/1970,1300,on ridge under rocks,,6,A,NZAC,1/01/1970,,SO,,Turret Range ,,4532,16720,S149,C43,,72-02
066912990,2067619,5504340,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",J.S. Dugdale,1/01/1970,1970,1,31/01/1970,1182,Anisotome aromatica,,3,A,NZAC,1/01/1970,,SO,,Turret Range ,,4532,16720,S149,C43,,72-02
067012990,2067619,5504340,Curculionidae,Lyperobius,coxalis,"Kuschel, 1987",G. Kuschel,1/01/1970,1970,1,31/01/1970,1100,Anisotome haasti/Aciphyll,,7,A,NZAC,1/01/1970,,SO,,Turret Range ,,4532,16720,S149,C43,,72-02
067812990,2200388,5562201,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",C.A. Fleming,1/02/1968,1968,2,,1290,,,1,A,NZAC,1/02/1968,,SO,Carrick Ra,Carrick Range,,4505,16904,S133,F42,CO,67-05
070312990,2200388,5562201,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",R.M. Emberson,5/02/1986,1986,2,8/02/1986,1300,tussock grassland,,3,A,NZAC,5/02/1986,,SO,Carrick Ra,Carrick Range,,4505,16904,S133,F42,CO,67-05
067912990,2161459,5626993,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",B.I.P. Barratt,3/02/1986,1986,2,4/02/1986,1500,,,5,A,NZAC,3/02/1986,,SO,,Cascade Saddle,,4429,16837,S114,E39,OL,51-07
068012990,2175564,5509039,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",B.I.P. Barratt,10/02/1985,1985,2,,1700,,,2,A,NZAC,10/02/1985,,SO,Garvie Mts,Garvie Mountains,,4533,16843,S151,F43,CO,74-01
068112990,2175564,5509039,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",E. Fairburn,2/02/1954,1954,2,,1830,,,4,A,NZAC,2/02/1954,,SO,Garvie Mts,Garvie Mountains,,4533,16843,S151,F43,CO,74-01
069212990,2175564,5509039,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",B.I.P. Barratt,9/02/1985,1985,2,,1550,Aciphylla hectori,,4,A,NZAC,9/02/1985,,SO,Garvie Mts,Garvie Mountains,,4533,16843,S151,F43,CO,74-01
069312990,2175564,5509039,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",B.I.P. Barratt,9/03/1985,1985,3,10/03/1985,1500,,,1,A,NZAC,9/03/1985,,SO,Garvie Mts,Garvie Mountains,,4533,16843,S151,F43,CO,74-01
069612990,2175564,5509039,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",B.I.P. Barratt,8/02/1985,1985,2,,1700,Aciphylla lecomptei,,6,A,NZAC,8/02/1985,,SO,Garvie Mts,Garvie Mountains,,4533,16843,S151,F43,CO,74-01
069712990,2175564,5509039,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",T. Broun,7/01/1914,1914,1,,0,Aciphylla,,1,A,NZAC,7/01/1914,,SO,Garvie Mts,Garvie Mountains,,4533,16843,S151,F43,CO,74-01
069012990,2205548,5508673,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",B.I.P. Barratt,14/12/1985,1985,12,15/12/1985,1400,Aciphylla pinatifidia,,3,A,NZAC,14/12/1985,,SO,Umbrella Mts,"Umbrella Mountains, Gem Lake",,4534,16906,S152,F43,CO,74-02
068212990,2159108,5621303,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",J.S. Dugdale,20/02/1980,1980,2,,1530,Anisotome sp.,,1,A,NZAC,20/02/1980,,SO,,Headlong Peak,,4432,16835,S114,E39,OL,66-02
070512990,2159108,5621303,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",J.C. Watt,13/02/1980,1980,2,,1680,,,1,A,NZAC,13/02/1980,,SO,,Headlong Peak,,4432,16835,S114,E39,OL,66-02
068312990,2211104,5529329,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",B.I.P. Barratt,2/01/1985,1985,1,,1600,Aciphylla simplex,,1,A,NZAC,2/01/1985,,SO,Old Man Ra,"Old Man Range, Hyde Rock",,4523,16911,S143,F42,CO,67-05
068412990,2211104,5529329,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",J.S. Dugdale,22/02/1974,1974,2,,1555,,,2,A,NZAC,22/02/1974,,SO,Old Man Ra,"Old Man Range, Hyde Rock",,4523,16911,S143,F42,CO,67-05
067712990,2179232,5564865,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",J.S. Dugdale,16/01/1966,1966,1,,1850,Aciphylla congesta,,5,A,NZAC,16/01/1966,,SO,,Lake Alta & Wye Basins,,4503,16848,S132,F41,CO,66-05
068712990,2180183,5624254,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",J.I. Townsend,26/02/1966,1966,2,,1220,under Celmisia petriei,,1,A,NZAC,26/02/1966,,SO,,Mt Niger,,4431,16851,S114,F39,OL,66-02
070412990,2180183,5624254,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",J.I. Townsend,26/02/1966,1966,2,,1708,Celmisia lyalli,,1,M,NZAC,26/02/1966,,SO,,Mt Niger,,4431,16851,S114,F39,OL,66-02
068512990,2213711,5529450,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",B.I.P. Barratt,20/02/1983,1983,2,,1590,Anisotome imbricata,,1,A,NZAC,20/02/1983,,SO,,"Old Man Range, Hyde Rock",,4523,16913,S143,G42,CO,67-05
070112990,2213711,5529450,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",no collector given,,0,0,,0,,,1,A,NZAC,,,SO,,"Old Man Range, Hyde Rock",,4523,16913,S143,G42,CO,67-05
069412990,2208536,5584832,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",J.S. Dugdale,23/11/1974,1974,11,,1402,,,1,A,NZAC,23/11/1974,,SO,,Pisa Range,,4453,16911,S124,F41,CO,67-02
068812990,2180449,5566781,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",J.W. Early,6/02/1986,1986,2,,1950,Aciphylla,,4,A,NZAC,6/02/1986,,SO,,Rastus Burn,,4502,16849,S132,F41,CO,66-05
070212990,2180449,5566781,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",M.H. Bowie,6/02/1986,1986,2,,1830,under rock,,1,A,NZAC,6/02/1986,,SO,,Rastus Burn,,4502,16849,S132,F41,CO,66-05
069912990,2182134,5559450,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",T. Broun,28/12/1912,1912,12,,0,,,1,A,NZAC,28/12/1912,,SO,,The Remarkables Range,,4506,16850,S132,F42,CO,66-05
069112990,2204335,5506762,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",B.H. Patrick & B. Rance,10/11/1985,1985,11,,1300,,,1,A,NZAC,10/11/1985,,SO,Umbrella Mts,"Umbrella Mountains, Mt Whitcoomb",,4535,16905,S152,F43,CO,74-02
069512990,2200884,5497325,Curculionidae,Lyperobius,cupiendus,"Broun, 1886",B.H. Patrick,16/12/1985,1985,12,,1250,,,1,A,NZAC,16/12/1985,,SO,Umbrella Mts,Umbrella Mountains,,4540,16902,S152,F43,CO,74-02
070812990,2580719,5941365,Curculionidae,Lyperobius,fallax,"Broun, 1917",A.C. Eyles,16/02/1970,1970,2,,1700,,,1,A,NZAC,16/02/1970,,SO,,Altimarlock,,4144,17351,S028,P29,MB,42-01
075512990,2580719,5941365,Curculionidae,Lyperobius,fallax,"Broun, 1917",J.S. Dugdale,21/10/1970,1970,10,,1200,under stones,,3,A,NZAC,21/10/1970,,SO,,Altimarlock,,4144,17351,S028,P29,MB,42-01
072512990,2138633,5584925,Curculionidae,Lyperobius,fallax,"Broun, 1917",E.S. Gourlay,27/12/1944,1944,12,1/01/1945,0,,,2,A,NZAC,27/12/1944,,SO,,Bold Peak,,4451,16818,S122,E41,OL,51-07
072712990,2472090,6032307,Curculionidae,Lyperobius,fallax,"Broun, 1917",M. Breem,26/03/1967,1967,3,,1400,Aciphylla monroi,,1,A,NZAC,26/03/1967,,SO,,Brown Cow Ridge,,4055,17233,S008,M26,NN,46-06
